ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10365441,HZ101116,01/01/2016 10:50:00 AM,017XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1422,014,26,23,08B,1152989,1911368,2016,01/10/2016 08:46:55 AM,41.912646265,-87.71339047,"(41.912646265, -87.71339047)"
10365010,HZ100467,01/01/2016 10:45:00 AM,075XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0411,004,5,43,08B,1186520,1855196,2016,01/10/2016 08:46:55 AM,41.757775974,-87.591988549,"(41.757775974, -87.591988549)"
10365124,HZ100471,01/01/2016 10:40:00 AM,079XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0624,006,8,44,08B,1183611,1852500,2016,01/10/2016 08:46:55 AM,41.750446169,-87.602733461,"(41.750446169, -87.602733461)"
10367166,HZ103334,01/01/2016 10:30:00 AM,035XX S RHODES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0212,002,4,35,14,1180162,1881716,2016,01/10/2016 08:46:55 AM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
10365008,HZ100510,01/01/2016 10:30:00 AM,083XX S ASHLAND AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,0614,006,18,71,06,1167122,1849514,2016,01/10/2016 08:46:55 AM,41.742620493,-87.663241882,"(41.742620493, -87.663241882)"
10365060,HZ100499,01/01/2016 10:30:00 AM,065XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0722,007,20,68,08B,1175191,1861568,2016,01/10/2016 08:46:55 AM,41.775521875,-87.633317618,"(41.775521875, -87.633317618)"
10365106,HZ100459,01/01/2016 10:30:00 AM,025XX E 79TH ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,0422,004,7,46,08A,1194441,1853078,2016,01/10/2016 08:46:55 AM,41.75177304,-87.563029076,"(41.75177304, -87.563029076)"
10371634,HZ107413,01/01/2016 10:30:00 AM,026XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,2524,025,35,22,08B,,,2016,01/10/2016 08:46:55 AM,,,
10365013,HZ100468,01/01/2016 10:17:00 AM,079XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0612,006,21,71,08B,1168377,1852073,2016,01/10/2016 08:46:55 AM,41.749615836,-87.65857001,"(41.749615836, -87.65857001)"
10365026,HZ100508,01/01/2016 10:10:00 AM,019XX W CERMAK RD,0880,THEFT,PURSE-SNATCHING,STREET,false,false,1234,012,25,31,06,1163681,1889417,2016,01/10/2016 08:46:55 AM,41.852192114,-87.674729636,"(41.852192114, -87.674729636)"
10367791,HZ103728,01/01/2016 10:00:00 AM,028XX W PALMER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1414,014,35,22,07,1157243,1914694,2016,01/10/2016 08:46:55 AM,41.921687633,-87.697671731,"(41.921687633, -87.697671731)"
10365009,HZ100461,01/01/2016 10:00:00 AM,087XX S HOUSTON AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,true,0424,004,10,46,06,1198036,1847705,2016,01/10/2016 08:46:55 AM,41.736940053,-87.550034589,"(41.736940053, -87.550034589)"
10365034,HZ100475,01/01/2016 10:00:00 AM,017XX W 18TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1234,012,25,31,14,1164983,1891117,2016,01/10/2016 08:46:55 AM,41.856829571,-87.669902728,"(41.856829571, -87.669902728)"
10365467,HZ100681,01/01/2016 10:00:00 AM,002XX S KEELER AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,SIDEWALK,false,false,1115,011,28,26,03,1148429,1898599,2016,01/10/2016 08:46:55 AM,41.877695995,-87.730472503,"(41.877695995, -87.730472503)"
10365757,HZ101467,01/01/2016 10:00:00 AM,068XX S GREEN ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,false,true,0723,007,17,68,04B,1171816,1859513,2016,01/10/2016 08:46:55 AM,41.769957431,-87.64575019,"(41.769957431, -87.64575019)"
10365992,HZ101833,01/01/2016 10:00:00 AM,024XX W 35TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0911,009,12,59,14,1160500,1881397,2016,01/10/2016 08:46:55 AM,41.830250714,-87.686626451,"(41.830250714, -87.686626451)"
10371213,HZ107030,01/01/2016 10:00:00 AM,027XX W THOMAS ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,1211,012,1,24,26,,,2016,01/10/2016 08:46:55 AM,,,
10373153,HZ109185,01/01/2016 10:00:00 AM,012XX S KEDVALE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1011,010,24,29,26,,,2016,01/10/2016 08:46:55 AM,,,
10365056,HZ100439,01/01/2016 09:50:00 AM,015XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1022,010,24,29,08B,1155270,1892567,2016,01/10/2016 08:46:55 AM,41.861008942,-87.705515947,"(41.861008942, -87.705515947)"
10364976,HZ100440,01/01/2016 09:27:00 AM,007XX N DRAKE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1121,011,27,23,18,1152581,1904742,2016,01/10/2016 08:46:55 AM,41.894471978,-87.715064809,"(41.894471978, -87.715064809)"
10365003,HZ100408,01/01/2016 09:15:00 AM,032XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1134,011,24,29,08A,1155131,1894531,2016,01/10/2016 08:46:55 AM,41.86640116,-87.705973505,"(41.86640116, -87.705973505)"
10364939,HZ100421,01/01/2016 09:10:00 AM,012XX W TAYLOR ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1231,012,2,28,08B,1168390,1895727,2016,01/10/2016 08:46:55 AM,41.869406873,-87.65726397,"(41.869406873, -87.65726397)"
10364967,HZ100418,01/01/2016 09:05:00 AM,039XX N SHERIDAN RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,true,false,1923,019,44,6,03,1168891,1926517,2016,01/10/2016 08:46:55 AM,41.953885576,-87.65453007,"(41.953885576, -87.65453007)"
10364970,HZ100406,01/01/2016 09:05:00 AM,025XX S HARDING AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,1013,010,22,30,08B,1150451,1886818,2016,01/10/2016 08:46:55 AM,41.845328317,-87.723355509,"(41.845328317, -87.723355509)"
10365650,HZ101359,01/01/2016 09:00:00 AM,001XX N WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0111,001,42,32,14,1176799,1901023,2016,01/10/2016 08:46:55 AM,41.883753521,-87.626232394,"(41.883753521, -87.626232394)"
10366606,HZ102758,01/01/2016 09:00:00 AM,001XX S SEELEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1223,012,2,28,06,1162762,1899380,2016,01/10/2016 08:46:55 AM,41.879550802,-87.677823404,"(41.879550802, -87.677823404)"
10367494,HZ103555,01/01/2016 09:00:00 AM,042XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0213,002,3,38,06,1177861,1876990,2016,01/10/2016 08:46:55 AM,41.817781248,-87.623062629,"(41.817781248, -87.623062629)"
10368116,HZ104258,01/01/2016 09:00:00 AM,077XX S SOUTH SHORE DR,1585,SEX OFFENSE,OTHER,NURSING HOME/RETIREMENT HOME,false,false,0421,004,7,43,17,,,2016,01/10/2016 08:46:55 AM,,,
10364978,HZ100449,01/01/2016 09:00:00 AM,014XX S BLUE ISLAND AVE,0820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,false,false,1232,012,25,28,06,1168627,1893531,2016,01/10/2016 08:46:55 AM,41.863375747,-87.656457451,"(41.863375747, -87.656457451)"
10364986,HZ100451,01/01/2016 09:00:00 AM,046XX N SHERIDAN RD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,true,false,1914,019,46,3,18,1168785,1930917,2016,01/10/2016 08:46:55 AM,41.965961632,-87.654791654,"(41.965961632, -87.654791654)"
10365144,HZ100616,01/01/2016 09:00:00 AM,042XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1111,011,37,23,08B,1147950,1906331,2016,01/10/2016 08:46:55 AM,41.898922677,-87.732032344,"(41.898922677, -87.732032344)"
10365186,HZ100708,01/01/2016 09:00:00 AM,032XX E 91ST ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,0424,004,10,46,26,1199115,1845235,2016,01/10/2016 08:46:55 AM,41.730135167,-87.546164321,"(41.730135167, -87.546164321)"
10365193,HZ100690,01/01/2016 09:00:00 AM,070XX S PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0735,007,17,67,06,1166226,1858097,2016,01/10/2016 08:46:55 AM,41.766192544,-87.666281017,"(41.766192544, -87.666281017)"
10365080,HZ100495,01/01/2016 08:58:00 AM,0000X W PARKING LOT E ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,AIRPORT TRANSPORTATION SYSTEM (ATS),false,false,1654,016,41,76,11,1107101,1938233,2016,01/10/2016 08:46:55 AM,41.987154185,-87.881455466,"(41.987154185, -87.881455466)"
10364940,HZ100409,01/01/2016 08:45:00 AM,105XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0512,005,9,49,06,1178117,1835059,2016,01/10/2016 08:46:55 AM,41.702712085,-87.623392962,"(41.702712085, -87.623392962)"
10365012,HZ100398,01/01/2016 08:40:00 AM,110XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0513,005,34,49,04A,1176911,1831518,2016,01/10/2016 08:46:55 AM,41.693022265,-87.627915204,"(41.693022265, -87.627915204)"
10364933,HZ100411,01/01/2016 08:33:00 AM,011XX W LAWRENCE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRACKS - RIGHT OF WAY,true,false,1914,019,46,3,26,1167822,1932033,2016,01/10/2016 08:46:55 AM,41.969044846,-87.658300072,"(41.969044846, -87.658300072)"
10364948,HZ100380,01/01/2016 08:30:00 AM,017XX N MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,1,24,06,1159099,1911378,2016,01/10/2016 08:46:55 AM,41.912550324,-87.690943546,"(41.912550324, -87.690943546)"
10364971,HZ100378,01/01/2016 08:28:00 AM,044XX S FRANCISCO AVE,0460,BATTERY,SIMPLE,APARTMENT,true,true,0922,009,14,58,08B,1157772,1875149,2016,01/10/2016 08:46:55 AM,41.813161345,-87.696805418,"(41.813161345, -87.696805418)"
10364920,HZ100369,01/01/2016 08:25:00 AM,031XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1412,014,35,21,08B,1152512,1920615,2016,01/10/2016 08:46:55 AM,41.938030258,-87.714897847,"(41.938030258, -87.714897847)"
10364904,HZ100376,01/01/2016 08:10:00 AM,080XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,NURSING HOME/RETIREMENT HOME,true,false,0621,006,21,71,26,1172366,1851547,2016,01/10/2016 08:46:55 AM,41.74808565,-87.643968122,"(41.74808565, -87.643968122)"
10364911,HZ100372,01/01/2016 08:05:00 AM,054XX N CLARK ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,2013,020,48,77,08A,1165045,1936426,2016,01/10/2016 08:46:55 AM,41.981158978,-87.668385639,"(41.981158978, -87.668385639)"
10364953,HZ100377,01/01/2016 08:00:00 AM,011XX S CANAL ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0124,001,2,28,06,1173310,1895266,2016,01/10/2016 08:46:55 AM,41.868034106,-87.639215155,"(41.868034106, -87.639215155)"
10367101,HZ103271,01/01/2016 08:00:00 AM,033XX W CULLOM AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1724,017,33,16,07,1153313,1928386,2016,01/10/2016 08:46:55 AM,41.959338541,-87.711746867,"(41.959338541, -87.711746867)"
10369359,HZ105508,01/01/2016 08:00:00 AM,083XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0632,006,6,44,06,,,2016,01/10/2016 08:46:55 AM,,,
10369366,HZ105417,01/01/2016 08:00:00 AM,083XX S PRAIRIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0632,006,6,44,11,,,2016,01/10/2016 08:46:55 AM,,,
10365691,HZ100363,01/01/2016 07:50:00 AM,029XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1124,011,2,27,08B,1156829,1899214,2016,01/10/2016 08:46:55 AM,41.879217565,-87.699613034,"(41.879217565, -87.699613034)"
10364992,HZ100456,01/01/2016 07:47:00 AM,009XX E 104TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,0512,005,9,50,05,1184238,1836191,2016,01/10/2016 08:46:55 AM,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
10365057,HZ100358,01/01/2016 07:30:00 AM,018XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0714,007,15,67,08B,1165343,1862896,2016,01/10/2016 08:46:55 AM,41.779380382,-87.66938174,"(41.779380382, -87.66938174)"
10364910,HZ100379,01/01/2016 07:26:00 AM,0000X S MAYFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1513,015,29,25,08A,1137282,1899312,2016,01/10/2016 08:46:55 AM,41.879860127,-87.771384873,"(41.879860127, -87.771384873)"
22246,HZ100342,01/01/2016 07:20:00 AM,019XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0932,009,16,61,01A,1164142,1868187,2016,01/10/2016 08:46:55 AM,41.793924928,-87.673635921,"(41.793924928, -87.673635921)"
10364952,HZ100366,01/01/2016 07:15:00 AM,029XX W WARREN BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,1222,012,2,27,26,1156727,1900211,2016,01/10/2016 08:46:55 AM,41.881955497,-87.699960545,"(41.881955497, -87.699960545)"
10365259,HZ100926,01/01/2016 07:00:00 AM,009XX S INDEPENDENCE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1133,011,24,29,14,1151402,1895651,2016,01/10/2016 08:46:55 AM,41.869548532,-87.719633719,"(41.869548532, -87.719633719)"
10365171,HZ100776,01/01/2016 07:00:00 AM,090XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,004,7,48,14,1195070,1845468,2016,01/10/2016 08:46:55 AM,41.730875096,-87.560974419,"(41.730875096, -87.560974419)"
10364874,HZ100340,01/01/2016 06:57:00 AM,045XX N SPAULDING AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1724,017,33,14,04B,1153567,1929959,2016,01/10/2016 08:46:55 AM,41.963649894,-87.710771033,"(41.963649894, -87.710771033)"
10364982,HZ100335,01/01/2016 06:45:00 AM,009XX N KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1111,011,37,23,08B,1148213,1905851,2016,01/10/2016 08:46:55 AM,41.897600444,-87.731078723,"(41.897600444, -87.731078723)"
10364899,HZ100327,01/01/2016 06:45:00 AM,044XX S WABASH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0215,002,3,38,06,1177457,1875573,2016,01/10/2016 08:46:55 AM,41.813902032,-87.624587484,"(41.813902032, -87.624587484)"
10364886,HZ100316,01/01/2016 06:35:00 AM,053XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2023,020,48,77,06,1167347,1935654,2016,01/10/2016 08:46:55 AM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)"
10365297,HZ100911,01/01/2016 06:30:00 AM,031XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0915,009,11,60,14,1173802,1884162,2016,01/10/2016 08:46:55 AM,41.837552953,-87.637739167,"(41.837552953, -87.637739167)"
10364896,HZ100347,01/01/2016 06:30:00 AM,005XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1523,015,37,25,08B,1140930,1903275,2016,01/10/2016 08:46:55 AM,41.890668766,-87.757892127,"(41.890668766, -87.757892127)"
10364908,HZ100321,01/01/2016 06:30:00 AM,006XX N LOCKWOOD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,1524,015,28,25,04B,1140918,1903624,2016,01/10/2016 08:46:55 AM,41.891626686,-87.757927602,"(41.891626686, -87.757927602)"
10364929,HZ100323,01/01/2016 06:30:00 AM,063XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0825,008,15,66,08B,1158801,1862530,2016,01/10/2016 08:46:55 AM,41.778512133,-87.693375564,"(41.778512133, -87.693375564)"
10365366,HZ100979,01/01/2016 06:30:00 AM,0000X W TERMINAL ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,false,false,1651,016,41,76,06,1100317,1935229,2016,01/10/2016 08:46:55 AM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
10364873,HZ100317,01/01/2016 06:20:00 AM,032XX W SUNNYSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1724,017,33,14,08B,1154109,1929729,2016,01/10/2016 08:46:55 AM,41.963007937,-87.70878443,"(41.963007937, -87.70878443)"
10364909,HZ100306,01/01/2016 06:20:00 AM,054XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0932,009,16,61,04B,1164282,1868547,2016,01/10/2016 08:46:55 AM,41.794909863,-87.67311241,"(41.794909863, -87.67311241)"
10364969,HZ100310,01/01/2016 06:15:00 AM,018XX S AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1014,010,24,29,14,1151032,1890688,2016,01/10/2016 08:46:55 AM,41.85593673,-87.721122032,"(41.85593673, -87.721122032)"
10364963,HZ100346,01/01/2016 06:15:00 AM,054XX S KEDZIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SMALL RETAIL STORE,false,true,0923,009,14,63,26,1155977,1868216,2016,01/10/2016 08:46:55 AM,41.794172544,-87.70357593,"(41.794172544, -87.70357593)"
10364891,HZ100311,01/01/2016 06:13:00 AM,049XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1623,016,45,12,08B,1142250,1934118,2016,01/10/2016 08:46:55 AM,41.975280626,-87.752276703,"(41.975280626, -87.752276703)"
10364882,HZ100334,01/01/2016 06:10:00 AM,0000X E CHICAGO AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESTAURANT,true,false,1833,018,42,8,24,1176365,1905732,2016,01/10/2016 08:46:55 AM,41.896685066,-87.627683859,"(41.896685066, -87.627683859)"
10364901,HZ100319,01/01/2016 06:00:00 AM,038XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0212,002,4,35,14,1180774,1879690,2016,01/10/2016 08:46:55 AM,41.825123682,-87.61229385,"(41.825123682, -87.61229385)"
10364906,HZ100300,01/01/2016 06:00:00 AM,005XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1523,015,28,25,14,1140947,1902786,2016,01/10/2016 08:46:55 AM,41.889326577,-87.757841738,"(41.889326577, -87.757841738)"
10364957,HZ100324,01/01/2016 06:00:00 AM,050XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0923,009,14,63,08B,1160220,1871193,2016,01/10/2016 08:46:55 AM,41.802255474,-87.687934974,"(41.802255474, -87.687934974)"
10365103,HZ100659,01/01/2016 06:00:00 AM,035XX W FIFTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1133,011,28,27,14,1152792,1898023,2016,01/10/2016 08:46:55 AM,41.876030176,-87.714467825,"(41.876030176, -87.714467825)"
10368133,HZ104295,01/01/2016 06:00:00 AM,049XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1712,017,39,14,08B,,,2016,01/10/2016 08:46:55 AM,,,
10372826,HZ108805,01/01/2016 06:00:00 AM,051XX S MC VICKER AVE,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,"SCHOOL, PRIVATE, BUILDING",false,false,0811,008,23,56,14,,,2016,01/10/2016 08:46:55 AM,,,
10373791,HZ107697,01/01/2016 06:00:00 AM,007XX W 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0925,009,11,61,05,,,2016,01/10/2016 08:46:55 AM,,,
10364889,HZ100303,01/01/2016 06:00:00 AM,008XX W 59TH ST,0560,ASSAULT,SIMPLE,GAS STATION,false,false,0712,007,16,68,08A,1171833,1865730,2016,01/10/2016 08:46:55 AM,41.78701723,-87.645505595,"(41.78701723, -87.645505595)"
10364989,HZ100460,01/01/2016 05:57:00 AM,0000X W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1824,018,42,8,14,1175580,1908361,2016,01/10/2016 08:46:55 AM,41.903916853,-87.630487893,"(41.903916853, -87.630487893)"
10364907,HZ100333,01/01/2016 05:45:00 AM,001XX N LATROBE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1523,015,28,25,14,1141358,1900523,2016,01/10/2016 08:46:55 AM,41.883109052,-87.756388233,"(41.883109052, -87.756388233)"
10365399,HZ101059,01/01/2016 05:45:00 AM,005XX S FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,14,1174403,1897857,2016,01/10/2016 08:46:55 AM,41.875119658,-87.635125211,"(41.875119658, -87.635125211)"
10364985,HZ100290,01/01/2016 05:44:00 AM,049XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0933,009,20,61,08B,1167174,1871820,2016,01/10/2016 08:46:55 AM,41.803829917,-87.662413762,"(41.803829917, -87.662413762)"
10364887,HZ100307,01/01/2016 05:41:00 AM,068XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0726,007,17,67,08B,1164537,1859284,2016,01/10/2016 08:46:55 AM,41.769485611,-87.672438396,"(41.769485611, -87.672438396)"
10364877,HZ100322,01/01/2016 05:40:00 AM,012XX W WILSON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,false,false,1913,019,46,3,17,1167282,1930684,2016,01/10/2016 08:46:55 AM,41.965354801,-87.660324597,"(41.965354801, -87.660324597)"
10364861,HZ100288,01/01/2016 05:37:00 AM,050XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0223,002,3,38,08B,1179762,1871502,2016,01/10/2016 08:46:55 AM,41.802678384,-87.616257225,"(41.802678384, -87.616257225)"
10364987,HZ100371,01/01/2016 05:30:00 AM,018XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2534,025,30,20,08B,1149095,1911864,2016,01/10/2016 08:46:55 AM,41.914083681,-87.72768328,"(41.914083681, -87.72768328)"
10364852,HZ100286,01/01/2016 05:30:00 AM,011XX E 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0411,004,8,45,08B,1185080,1850848,2016,01/10/2016 08:46:55 AM,41.745878556,-87.597402208,"(41.745878556, -87.597402208)"
10364928,HZ100295,01/01/2016 05:30:00 AM,033XX W 64TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,0823,008,15,66,14,1155254,1861985,2016,01/10/2016 08:46:55 AM,41.777088271,-87.706393768,"(41.777088271, -87.706393768)"
10365329,HZ100839,01/01/2016 05:30:00 AM,053XX N CHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1614,016,41,76,14,1118635,1934182,2016,01/10/2016 08:46:55 AM,41.975862946,-87.83911785,"(41.975862946, -87.83911785)"
10364919,HZ100292,01/01/2016 05:05:00 AM,013XX N CLEAVER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,1433,014,1,24,08B,1166478,1909004,2016,01/10/2016 08:46:55 AM,41.905881059,-87.663903147,"(41.905881059, -87.663903147)"
10364968,HZ100423,01/01/2016 05:02:00 AM,039XX W MONTROSE AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1723,017,39,16,05,1149161,1928946,2016,01/10/2016 08:46:55 AM,41.960956852,-87.726996938,"(41.960956852, -87.726996938)"
10367021,HZ100662,01/01/2016 05:00:00 AM,003XX E 136TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,false,false,0533,005,9,54,03,,,2016,01/10/2016 08:46:55 AM,,,
10364853,HZ100277,01/01/2016 05:00:00 AM,085XX S MARQUETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0423,004,7,46,14,1195643,1848875,2016,01/10/2016 08:46:55 AM,41.740210061,-87.558763038,"(41.740210061, -87.558763038)"
10364864,HZ100304,01/01/2016 05:00:00 AM,020XX W 21ST ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1234,012,25,31,06,1163192,1890073,2016,01/10/2016 08:46:55 AM,41.85400252,-87.676505985,"(41.85400252, -87.676505985)"
10364894,HZ100355,01/01/2016 05:00:00 AM,045XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1722,017,45,16,08B,1146773,1930079,2016,01/10/2016 08:46:55 AM,41.964111923,-87.7357475,"(41.964111923, -87.7357475)"
10365203,HZ100617,01/01/2016 05:00:00 AM,004XX E 48TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0223,002,3,38,08B,1180068,1873293,2016,01/10/2016 08:46:55 AM,41.80758603,-87.615080108,"(41.80758603, -87.615080108)"
10365390,HZ100970,01/01/2016 05:00:00 AM,106XX S YATES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0434,004,10,51,08B,1194343,1834870,2016,01/10/2016 08:46:55 AM,41.701811034,-87.563984542,"(41.701811034, -87.563984542)"
